final_dic_style,hairshop,style,mean_score,review_count,location,longitude,latitude,menu_prices,matched_menus,final_menu,final_menu_name,final_menu_price
C컬펌,오캄 용산아이파크몰점,C컬펌,0.8107142857142857,28,서울 용산구 한강대로23길 55 리빙파크관 8층 오캄,126.964741503485,37.5297718014452,"[{'category': '컷', 'menu': '앞머리커트', 'price': '10,000'}, {'category': '컷', 'menu': '스타일 커트', 'price': '30,000'}, {'category': '일반펌', 'menu': '스탠다드 일반펌', 'price': '100,000'}, {'category': '열펌', 'menu': '스탠다드 열펌', 'price': '150,000'}, {'category': '염색', 'menu': '스탠다드 염색', 'price': '100,000'}, {'category': '기타', 'menu': '모발 스마트케어', 'price': '50,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]",스탠다드 일반펌,100000.0
C컬펌_레이어드컷,오캄 용산아이파크몰점,C컬펌,0.8107142857142857,28,서울 용산구 한강대로23길 55 리빙파크관 8층 오캄,126.964741503485,37.5297718014452,"[{'category': '컷', 'menu': '앞머리커트', 'price': '10,000'}, {'category': '컷', 'menu': '스타일 커트', 'price': '30,000'}, {'category': '일반펌', 'menu': '스탠다드 일반펌', 'price': '100,000'}, {'category': '열펌', 'menu': '스탠다드 열펌', 'price': '150,000'}, {'category': '염색', 'menu': '스탠다드 염색', 'price': '100,000'}, {'category': '기타', 'menu': '모발 스마트케어', 'price': '50,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]",스탠다드 일반펌,100000.0
허그펌_레이어드컷,오캄 용산아이파크몰점,C컬펌,0.8107142857142857,28,서울 용산구 한강대로23길 55 리빙파크관 8층 오캄,126.964741503485,37.5297718014452,"[{'category': '컷', 'menu': '앞머리커트', 'price': '10,000'}, {'category': '컷', 'menu': '스타일 커트', 'price': '30,000'}, {'category': '일반펌', 'menu': '스탠다드 일반펌', 'price': '100,000'}, {'category': '열펌', 'menu': '스탠다드 열펌', 'price': '150,000'}, {'category': '염색', 'menu': '스탠다드 염색', 'price': '100,000'}, {'category': '기타', 'menu': '모발 스마트케어', 'price': '50,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]",스탠다드 일반펌,100000.0
C컬펌_허쉬컷,오캄 용산아이파크몰점,C컬펌,0.8107142857142857,28,서울 용산구 한강대로23길 55 리빙파크관 8층 오캄,126.964741503485,37.5297718014452,"[{'category': '컷', 'menu': '앞머리커트', 'price': '10,000'}, {'category': '컷', 'menu': '스타일 커트', 'price': '30,000'}, {'category': '일반펌', 'menu': '스탠다드 일반펌', 'price': '100,000'}, {'category': '열펌', 'menu': '스탠다드 열펌', 'price': '150,000'}, {'category': '염색', 'menu': '스탠다드 염색', 'price': '100,000'}, {'category': '기타', 'menu': '모발 스마트케어', 'price': '50,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]",스탠다드 일반펌,100000.0
C컬펌_일자컷,오캄 용산아이파크몰점,C컬펌,0.8107142857142857,28,서울 용산구 한강대로23길 55 리빙파크관 8층 오캄,126.964741503485,37.5297718014452,"[{'category': '컷', 'menu': '앞머리커트', 'price': '10,000'}, {'category': '컷', 'menu': '스타일 커트', 'price': '30,000'}, {'category': '일반펌', 'menu': '스탠다드 일반펌', 'price': '100,000'}, {'category': '열펌', 'menu': '스탠다드 열펌', 'price': '150,000'}, {'category': '염색', 'menu': '스탠다드 염색', 'price': '100,000'}, {'category': '기타', 'menu': '모발 스마트케어', 'price': '50,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]","[{'menu': '스탠다드 일반펌', 'price': '100,000'}, {'menu': '스탠다드 열펌', 'price': '150,000'}]",스탠다드 일반펌,100000.0
허그펌,살롱드주아 개봉역점,C컬펌,0.8105263157894737,19,서울 구로구 개봉로20길 14 2층,126.856332268432,37.4926592392429,"[{'category': '컷', 'menu': '남성컷', 'price': '28,000'}, {'category': '컷', 'menu': '여성컷', 'price': '30,000'}, {'category': '열펌', 'menu': '셋팅펌', 'price': '180,000'}, {'category': '염색', 'menu': '트랜드염색', 'price': '120,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]",셋팅펌,180000.0
C컬펌,살롱드주아 개봉역점,C컬펌,0.8105263157894737,19,서울 구로구 개봉로20길 14 2층,126.856332268432,37.4926592392429,"[{'category': '컷', 'menu': '남성컷', 'price': '28,000'}, {'category': '컷', 'menu': '여성컷', 'price': '30,000'}, {'category': '열펌', 'menu': '셋팅펌', 'price': '180,000'}, {'category': '염색', 'menu': '트랜드염색', 'price': '120,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]",셋팅펌,180000.0
C컬펌_레이어드컷,살롱드주아 개봉역점,C컬펌,0.8105263157894737,19,서울 구로구 개봉로20길 14 2층,126.856332268432,37.4926592392429,"[{'category': '컷', 'menu': '남성컷', 'price': '28,000'}, {'category': '컷', 'menu': '여성컷', 'price': '30,000'}, {'category': '열펌', 'menu': '셋팅펌', 'price': '180,000'}, {'category': '염색', 'menu': '트랜드염색', 'price': '120,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]",셋팅펌,180000.0
허그펌_레이어드컷,살롱드주아 개봉역점,C컬펌,0.8105263157894737,19,서울 구로구 개봉로20길 14 2층,126.856332268432,37.4926592392429,"[{'category': '컷', 'menu': '남성컷', 'price': '28,000'}, {'category': '컷', 'menu': '여성컷', 'price': '30,000'}, {'category': '열펌', 'menu': '셋팅펌', 'price': '180,000'}, {'category': '염색', 'menu': '트랜드염색', 'price': '120,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]",셋팅펌,180000.0
C컬펌_허쉬컷,살롱드주아 개봉역점,C컬펌,0.8105263157894737,19,서울 구로구 개봉로20길 14 2층,126.856332268432,37.4926592392429,"[{'category': '컷', 'menu': '남성컷', 'price': '28,000'}, {'category': '컷', 'menu': '여성컷', 'price': '30,000'}, {'category': '열펌', 'menu': '셋팅펌', 'price': '180,000'}, {'category': '염색', 'menu': '트랜드염색', 'price': '120,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]",셋팅펌,180000.0
C컬펌_일자컷,살롱드주아 개봉역점,C컬펌,0.8105263157894737,19,서울 구로구 개봉로20길 14 2층,126.856332268432,37.4926592392429,"[{'category': '컷', 'menu': '남성컷', 'price': '28,000'}, {'category': '컷', 'menu': '여성컷', 'price': '30,000'}, {'category': '열펌', 'menu': '셋팅펌', 'price': '180,000'}, {'category': '염색', 'menu': '트랜드염색', 'price': '120,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]","[{'menu': '셋팅펌', 'price': '180,000'}]",셋팅펌,180000.0
허그펌,보그헤어 우장산역점,C컬펌,0.8099999999999999,10,서울 강서구 강서로 242 강서힐스테이트 2층,126.836797010994,37.5471644988463,"[{'category': '컷', 'menu': '[MAN] 드롭컷 + 다운펌', 'price': '42,000'}, {'category': '컷', 'menu': '[MAN] 아이비리그 컷 + 다운펌', 'price': '42,000'}, {'category': '컷', 'menu': '[MAN] 슬릭컷 + 다운펌', 'price': '42,000'}, {'category': '컷', 'menu': '[회원가] 원장님 업스타일', 'price': '80,000'}, {'category': '컷', 'menu': '[N예약] 세미업스타일', 'price': '45,000'}, {'category': '컷', 'menu': '[N예약] 붙임머리 드라이', 'price': '36,000'}, {'category': '컷', 'menu': '[N예약] 여자 샴푸+ 아이롱 드라이', 'price': '27,000'}, {'category': '컷', 'menu': '[N예약] 여자 샴푸+ 블로우 드라이', 'price': '22,000'}, {'category': '컷', 'menu': '[N예약]남자 샴푸 + 아이롱 드라이', 'price': '15,000'}, {'category': '컷', 'menu': '[N예약]남자 샴푸+ 블로우 드라이', 'price': '15,000'}, {'category': '컷', 'menu': '[N예약]남자 샴푸+왁스 스타일링', 'price': '15,000'}, {'category': '컷', 'menu': '[N예약]붙임머리 샴푸', 'price': '20,000'}, {'category': '컷', 'menu': '[N예약] 샴푸', 'price': '15,000'}, {'category': '컷', 'menu': '[N예약] 주니어 컷', 'price': '18,000'}, {'category': '컷', 'menu': '[첫방문]앞머리컷 NPAY결제+리뷰', 'price': '3,000'}, {'category': '컷', 'menu': '[N예약] 여자 컷', 'price': '24,000'}, {'category': '컷', 'menu': '[N예약] 남자 컷', 'price': '22,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 긴머리젤리펌 수분', 'price': '98,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 중단발젤리펌 수분', 'price': '98,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 단발젤리펌 수분', 'price': '84,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 긴머리C컬펌 기본', 'price': '154,000'}, {'category': '일반펌', 'menu': '[첫방문] 사모님 드라이펌 베이직', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 긴머리 콜드펌 베이직', 'price': '84,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 중단발 콜드펌 베이직', 'price': '84,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 단발 콜드펌 베이직', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 여자 리프펌 베이직', 'price': '70,000'}, {'category': '일반펌', 'menu': '[N예약] 사이드뱅펌 + 전체 컷', 'price': '59,000'}, {'category': '일반펌', 'menu': '[N예약] 뿌리볼륨펌', 'price': '60,000'}, {'category': '일반펌', 'menu': '[N예약] 사이드다운펌', 'price': '20,000'}, {'category': '일반펌', 'menu': '[N예약] 앞머리 펌', 'price': '35,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 볼륨펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 가일펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 스핀스왈로펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 리프펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 리젠트펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 가르마펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자댄디펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 시스루펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 애즈펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 쉐도우펌', 'price': '70,000'}, {'category': '일반펌', 'menu': '[첫방문] 남자 기본펌', 'price': '70,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 긴머리히피펌 기본', 'price': '98,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 중단발히피펌 기본', 'price': '98,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 단발히피펌 기본', 'price': '84,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 엘리자벳펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 그레이스펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 레이어드C컬펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 레이어드펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 중단발레이어드펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 단발레이어드펌 기본', 'price': '119,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 슬릭펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 모즈펌 기본', 'price': '119,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 보니펌 기본', 'price': '119,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 빌드펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 중단발C컬펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 단발C컬펌 기본', 'price': '119,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 긴머리매직셋팅펌 기본', 'price': '168,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 중단발매직셋팅펌 기본', 'price': '154,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 단발매직셋팅펌 기본', 'price': '154,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 긴머리셋팅펌 기본', 'price': '154,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 중단발셋팅펌 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 단발셋팅펌 기본', 'price': '119,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 긴머리볼륨매직 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 중단발볼륨매직 기본', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 단발볼륨매직 기본', 'price': '119,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 긴머리매직펌 베이직', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 중단발매직펌 베이직', 'price': '140,000'}, {'category': '열펌', 'menu': '[첫방문] 여자 단발매직펌 베이직', 'price': '119,000'}, {'category': '열펌', 'menu': '[N예약] 뿌리아이롱펌', 'price': '80,000'}, {'category': '열펌', 'menu': '[N예약] 앞머리 매직펌', 'price': '40,000'}, {'category': '열펌', 'menu': '[N예약] 뿌리매직 베이직', 'price': '72,000'}, {'category': '열펌', 'menu': '[첫방문] 남자 아이롱펌 베이직', 'price': '98,000'}, {'category': '열펌', 'menu': '[첫방문] 남자 볼륨매직', 'price': '98,000'}, {'category': '열펌', 'menu': '[첫방문] 남자 슬릭펌', 'price': '98,000'}, {'category': '열펌', 'menu': '[첫방문] 남자 시스루 매직펌', 'price': '98,000'}, {'category': '염색', 'menu': '[첫방문] 여자 긴머리탈색', 'price': '105,000'}, {'category': '염색', 'menu': '[첫방문] 여자 중단발탈색', 'price': '70,000'}, {'category': '염색', 'menu': '[첫방문] 여자 단발탈색', 'price': '70,000'}, {'category': '염색', 'menu': '[첫방문] 여자 긴머리염색 베이직', 'price': '105,000'}, {'category': '염색', 'menu': '[첫방문] 여자 중단발염색 베이직', 'price': '105,000'}, {'category': '염색', 'menu': '[첫방문] 여자 단발염색 베이직', 'price': '77,000'}, {'category': '염색', 'menu': '[첫방문] 남자 탈색 베이직', 'price': '63,000'}, {'category': '염색', 'menu': '[첫방문] 남자 전체염색 베이직', 'price': '63,000'}, {'category': '염색', 'menu': '[첫방문] 남자 라인염색', 'price': '20,000'}, {'category': '염색', 'menu': '[첫방문] 뿌리탈색(2cm) 베이직', 'price': '63,000'}, {'category': '클리닉', 'menu': '[N예약] 시세이도크리닉 기장추가없음', 'price': '59,000'}, {'category': '클리닉', 'menu': '[모발] 모모K크리닉 1회', 'price': '120,000'}, {'category': '클리닉', 'menu': '[두피] 카르테리 스파 1회', 'price': '50,000'}, {'category': '클리닉', 'menu': '[모발] 복구크리닉 1회', 'price': '200,000'}, {'category': '클리닉', 'menu': '[모발] 라오르 2+1 클리닉', 'price': '190,000'}]","[{'menu': '[첫방문] 여자 긴머리젤리펌 수분', 'price': '98,000'}, {'menu': '[첫방문] 여자 중단발젤리펌 수분', 'price': '98,000'}, {'menu': '[첫방문] 여자 단발젤리펌 수분', 'price': '84,000'}, {'menu': '[첫방문] 여자 긴머리C컬펌 기본', 'price': '154,000'}, {'menu': '[첫방문] 사모님 드라이펌 베이직', 'price': '70,000'}, {'menu': '[첫방문] 여자 긴머리 콜드펌 베이직', 'price': '84,000'}, {'menu': '[첫방문] 여자 중단발 콜드펌 베이직', 'price': '84,000'}, {'menu': '[첫방문] 여자 단발 콜드펌 베이직', 'price': '70,000'}, {'menu': '[첫방문] 여자 리프펌 베이직', 'price': '70,000'}, {'menu': '[N예약] 사이드뱅펌 + 전체 컷', 'price': '59,000'}, {'menu': '[N예약] 뿌리볼륨펌', 'price': '60,000'}, {'menu': '[N예약] 사이드다운펌', 'price': '20,000'}, {'menu': '[N예약] 앞머리 펌', 'price': '35,000'}, {'menu': '[첫방문] 여자 긴머리히피펌 기본', 'price': '98,000'}, {'menu': '[첫방문] 여자 중단발히피펌 기본', 'price': '98,000'}, {'menu': '[첫방문] 여자 단발히피펌 기본', 'price': '84,000'}, {'menu': '[첫방문] 여자 엘리자벳펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 그레이스펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 레이어드C컬펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 레이어드펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 중단발레이어드펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 단발레이어드펌 기본', 'price': '119,000'}, {'menu': '[첫방문] 여자 슬릭펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 모즈펌 기본', 'price': '119,000'}, {'menu': '[첫방문] 여자 보니펌 기본', 'price': '119,000'}, {'menu': '[첫방문] 여자 빌드펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 중단발C컬펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 단발C컬펌 기본', 'price': '119,000'}, {'menu': '[첫방문] 여자 긴머리매직셋팅펌 기본', 'price': '168,000'}, {'menu': '[첫방문] 여자 중단발매직셋팅펌 기본', 'price': '154,000'}, {'menu': '[첫방문] 여자 단발매직셋팅펌 기본', 'price': '154,000'}, {'menu': '[첫방문] 여자 긴머리셋팅펌 기본', 'price': '154,000'}, {'menu': '[첫방문] 여자 중단발셋팅펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 단발셋팅펌 기본', 'price': '119,000'}, {'menu': '[첫방문] 여자 긴머리매직펌 베이직', 'price': '140,000'}, {'menu': '[첫방문] 여자 중단발매직펌 베이직', 'price': '140,000'}, {'menu': '[첫방문] 여자 단발매직펌 베이직', 'price': '119,000'}, {'menu': '[N예약] 뿌리아이롱펌', 'price': '80,000'}, {'menu': '[N예약] 앞머리 매직펌', 'price': '40,000'}]","[{'menu': '[첫방문] 여자 단발C컬펌 기본', 'price': '119,000'}, {'menu': '[첫방문] 여자 레이어드C컬펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 중단발C컬펌 기본', 'price': '140,000'}, {'menu': '[첫방문] 여자 긴머리C컬펌 기본', 'price': '154,000'}]",[첫방문] 여자 단발C컬펌 기본,119000.0
